COMPLETE LIST OF POWER PLANTS IN INDIA (3801 Total)
================================================================================


--- ANDAMAN AND NICOBAR ---
1011. Upleta Taluka Solar Plant | Type: solar | Capacity: 0 MW
1012. Upleta Taluka Solar Plant | Type: solar | Capacity: 0 MW
1013. Upleta Taluka Solar Plant | Type: solar | Capacity: 0 MW
1014. Upleta Taluka Solar Plant | Type: solar | Capacity: 0 MW
1015. Upleta Taluka Solar Plant | Type: solar | Capacity: 0 MW
1016. Upleta Taluka Solar Plant | Type: solar | Capacity: 0 MW
1017. Utran Gas Based Power Station | Type: gas | Capacity: 374.0 MW
1018. Vadali Taluka Solar Plant | Type: solar | Capacity: 0 MW
1019. Vadgam | Type: solar | Capacity: 15.0 MW
1020. Vadgam Taluka Solar Plant | Type: solar | Capacity: 0 MW
1021. Vadinar Power Plant | Type: coal | Capacity: 612.0 MW
1022. Vadodara Power Plant | Type: gas | Capacity: 305.0 MW
1023. Vadodara Rural Taluka Solar Plant | Type: solar | Capacity: 0 MW
1024. Vadodara canal 2 | Type: solar | Capacity: 10.0 MW
1025. Vadodara canal,Sama | Type: solar | Capacity: 10.0 MW
1026. Vagra Taluka Solar Plant | Type: solar | Capacity: 0 MW
1027. Vagra Taluka Solar Plant | Type: solar | Capacity: 0 MW
1028. Vagra Taluka Solar Plant | Type: solar | Capacity: 0 MW
1029. Vagra Taluka Solar Plant | Type: solar | Capacity: 0 MW
1030. Vagra Taluka Solar Plant | Type: solar | Capacity: 0 MW
1031. Vallabhipur Taluka Solar Plant | Type: solar | Capacity: 0 MW
1032. Vallabhipur Taluka Solar Plant | Type: solar | Capacity: 0 MW
1033. Vanthali Taluka Solar Plant | Type: solar | Capacity: 0 MW
1034. Vartol Azure | Type: solar | Capacity: 34.0 MW
1035. Vijapur Taluka Solar Plant | Type: solar | Capacity: 0 MW
1036. Vijapur Taluka Solar Plant | Type: solar | Capacity: 0 MW
1037. Vijapur Taluka Solar Plant | Type: solar | Capacity: 0 MW
1038. Visnagar Taluka Solar Plant | Type: solar | Capacity: 0 MW
1039. Waa Solar Surendranagar | Type: solar | Capacity: 10.0 MW
1040. Wanakbori Thermal Power Station | Type: coal | Capacity: 2270.0 MW
1041. Wankaner Taluka Solar Plant | Type: solar | Capacity: 0 MW

--- HARYANA ---
1042. Badhra Solar Plant | Type: solar | Capacity: 0 MW
1043. Balsamand Solar Plant | Type: solar | Capacity: 0 MW
1044. Balsamand Solar Plant | Type: solar | Capacity: 0 MW
1045. Barahi Main Power Station | Type: coal | Capacity: 40.0 MW
1046. Bawani Khera Solar Plant | Type: solar | Capacity: 0 MW
1047. Chhachhrauli Hydro Plant | Type: hydro | Capacity: 16.0 MW
1048. Chhachhrauli Hydro Plant | Type: hydro | Capacity: 16.0 MW
1049. Chhachhrauli Hydro Plant | Type: hydro | Capacity: 0 MW
1050. Deenbandhu Chhotu Ram Thermal Power Station | Type: coal | Capacity: 600.0 MW
1051. Ellenabad Solar Plant | Type: solar | Capacity: 0 MW
1052. Ellenabad Solar Plant | Type: solar | Capacity: 0 MW
1053. Faridabad Thermal Power Plant | Type: gas | Capacity: 430.0 MW
1054. Gharaunda Gas Plant | Type: gas | Capacity: 0 MW
1055. Gharaunda Unknown Plant | Type: unknown | Capacity: 0 MW
1056. Goriwala Solar Plant | Type: solar | Capacity: 0 MW
1057. Gurgaon Solar Plant | Type: solar | Capacity: 0 MW
1058. Gurgaon Solar Plant | Type: solar | Capacity: 15.0 MW
1059. IOCL Panipat Captive Power Plant | Type: gas | Capacity: 120.0 MW
1060. Indira Gandhi Super Thermal Power Project | Type: coal | Capacity: 1500.0 MW
1061. Jajru | Type: solar | Capacity: 5.0 MW
1062. Mahatma Gandhi Thermal Power Project | Type: coal | Capacity: 1320.0 MW
1063. Mahendragarh Solar Plant | Type: solar | Capacity: 0 MW
1064. Maruti Manesar Power Station | Type: unknown | Capacity: 0 MW
1065. Matlauda Solar Plant | Type: solar | Capacity: 0 MW
1066. Matlauda Solar Plant | Type: solar | Capacity: 0 MW
1067. Mini Power Station (Barahi) | Type: coal | Capacity: 10.0 MW
1068. Mithi | Type: solar | Capacity: 6.0 MW
1069. Morni Solar Plant | Type: solar | Capacity: 0 MW
1070. Narnaul Solar Plant | Type: solar | Capacity: 0 MW
1071. Narnaul Solar Plant | Type: solar | Capacity: 0 MW
1072. Panchkula Solar Plant | Type: solar | Capacity: 0 MW
1073. Panipat | Type: solar | Capacity: 5.0 MW
1074. Panipat Naphtha Cracker Power Plant | Type: gas | Capacity: 0 MW
1075. Panipat Solar Plant | Type: solar | Capacity: 2.0 MW
1076. Panipat Thermal Power Station | Type: coal | Capacity: 710.0 MW
1077. Raipur Rani Solar Plant | Type: solar | Capacity: 0 MW
1078. Rajiv Gandhi Thermal Power Project | Type: coal | Capacity: 1200.0 MW
1079. Rania Solar Plant | Type: solar | Capacity: 0 MW
1080. Rania Solar Plant | Type: solar | Capacity: 0 MW
1081. Siwani Solar Plant | Type: solar | Capacity: 0 MW
1082. Siwani Solar Plant | Type: solar | Capacity: 0 MW
1083. Siwani Solar Plant | Type: solar | Capacity: 0 MW
1084. Sonipat Solar Plant | Type: solar | Capacity: 0 MW
1085. Teona Pujarian | Type: solar | Capacity: 30.0 MW
1086. Tohana Solar Plant | Type: solar | Capacity: 0 MW
1087. Tosham Solar Plant | Type: solar | Capacity: 0 MW

--- HIMACHAL PRADESH ---
1088. ALLAIN DUHANGAN | Type: hydro | Capacity: 0 MW
1089. Allain Duhangan Hydro Project | Type: hydro | Capacity: 192.0 MW
1090. Allian Duhangan Hydroelectric Power Plant | Type: hydro | Capacity: 192.0 MW
1091. Amb Solar Plant | Type: solar | Capacity: 0 MW
1092. Andhra Dam Power Station | Type: hydro | Capacity: 16.0 MW
1093. BUDHIL | Type: hydro | Capacity: 0 MW
1094. Baira Dam | Type: hydro | Capacity: 0 MW
1095. Baira Siul Hydroelectric Power Plant | Type: hydro | Capacity: 180.0 MW
1096. Bajoli Holi Dam | Type: hydro | Capacity: 0 MW
1097. Bali Chowki Hydro Plant | Type: hydro | Capacity: 0 MW
1098. Bali Chowki Hydro Plant | Type: hydro | Capacity: 0 MW
1099. Baspa 2 | Type: hydro | Capacity: 300.0 MW
1100. Bhakra Left Bank Power House | Type: hydro | Capacity: 990.0 MW
1101. Bhakra Power station | Type: hydro | Capacity: 1379.6 MW
1102. Bhalai Hydro Plant | Type: hydro | Capacity: 0 MW
1103. Bhattiyat Hydro Plant | Type: hydro | Capacity: 0 MW
1104. Bhattiyat Unknown Plant | Type: unknown | Capacity: 0 MW
1105. Bhattiyat Unknown Plant | Type: unknown | Capacity: 0 MW
1106. Bhoranj Solar Plant | Type: solar | Capacity: 0 MW
1107. Bhoranj Solar Plant | Type: solar | Capacity: 0 MW
1108. Bhuntar Solar Plant | Type: solar | Capacity: 0 MW
1109. Bilaspur Solar Plant | Type: solar | Capacity: 0 MW
1110. Brahmaur Hydro Plant | Type: hydro | Capacity: 0 MW
1111. Chachyot Hydro Plant | Type: hydro | Capacity: 0 MW
1112. Chamba Hydro Plant | Type: hydro | Capacity: 0 MW
1113. Chamba Hydro Plant | Type: hydro | Capacity: 0 MW
1114. Chamba Hydro Plant | Type: hydro | Capacity: 0 MW
1115. Chamba Hydro Plant | Type: hydro | Capacity: 0 MW
1116. Chamba Hydro Plant | Type: hydro | Capacity: 0 MW
1117. Chamba Hydro Plant | Type: hydro | Capacity: 0 MW
1118. Chamera Dam Stage I | Type: hydro | Capacity: 540.0 MW
1119. Chamera I Power Station | Type: hydro | Capacity: 540.0 MW
1120. Chamera II Power Station | Type: hydro | Capacity: 300.0 MW
1121. Chamera III Power Station | Type: hydro | Capacity: 231.0 MW
1122. Chamera Stage II | Type: hydro | Capacity: 300.0 MW
1123. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1124. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1125. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1126. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1127. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1128. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1129. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1130. Chaurah Hydro Plant | Type: hydro | Capacity: 0 MW
1131. Chibro Power Plant | Type: hydro | Capacity: 240.0 MW
1132. Chirgaon Hydro Plant | Type: hydro | Capacity: 0 MW
1133. Chirgaon Hydro Plant | Type: hydro | Capacity: 0 MW
1134. Dharamshala Hydro Plant | Type: hydro | Capacity: 0 MW
1135. Dharamshala Hydro Plant | Type: hydro | Capacity: 0 MW
1136. Dharamshala Hydro Plant | Type: hydro | Capacity: 0 MW
1137. Dharamshala Hydro Plant | Type: hydro | Capacity: 0 MW
1138. Dharamshala Hydro Plant | Type: hydro | Capacity: 0 MW
1139. GMR Bajoli Holi Hydropower Station | Type: hydro | Capacity: 180.0 MW
1140. Haroli Solar Plant | Type: solar | Capacity: 0 MW
1141. Haroli Solar Plant | Type: solar | Capacity: 0 MW
1142. Haroli Solar Plant | Type: solar | Capacity: 0 MW
1143. Haroli Solar Plant | Type: solar | Capacity: 0 MW
1144. Holi Hydro Plant | Type: hydro | Capacity: 0 MW
1145. Holi Hydro Plant | Type: hydro | Capacity: 0 MW
1146. Holi Hydro Plant | Type: hydro | Capacity: 0 MW
1147. Holi Unknown Plant | Type: unknown | Capacity: 0 MW
1148. Hydro plant | Type: hydro | Capacity: 3.0 MW
1149. Hydro power | Type: hydro | Capacity: 3.0 MW
1150. Jogindarnagar Hydro Plant | Type: hydro | Capacity: 0 MW
1151. K.K.K. Hydro Power Limited | Type: hydro | Capacity: 0 MW
1152. Kalpa Hydro Plant | Type: hydro | Capacity: 0 MW
1153. Kamrau Hydro Plant | Type: hydro | Capacity: 0 MW
1154. Kanchanjunga Hydro Electric Project | Type: hydro | Capacity: 24.0 MW
1155. Karcham Wangtoo Hydroelectric Plant | Type: hydro | Capacity: 1045.0 MW
1156. Koldam Dam Powerhouse | Type: hydro | Capacity: 800.0 MW
1157. Kullu Hydro Plant | Type: hydro | Capacity: 2.0 MW
1158. Kullu Hydro Plant | Type: hydro | Capacity: 0 MW
1159. Kullu Hydro Plant | Type: hydro | Capacity: 0 MW
1160. Kullu Hydro Plant | Type: hydro | Capacity: 0 MW
1161. Malana Hydroelectric Power Plant | Type: hydro | Capacity: 86.0 MW
1162. Malana Stage II | Type: hydro | Capacity: 100.0 MW
1163. Manali Hydro Plant | Type: hydro | Capacity: 0 MW
1164. Manali Hydro Plant | Type: hydro | Capacity: 0 MW
1165. Manali Hydro Plant | Type: hydro | Capacity: 0 MW
1166. Moorang Hydro Plant | Type: hydro | Capacity: 0 MW
1167. Multhan Hydro Plant | Type: hydro | Capacity: 0 MW
1168. Nathpa Jhakri Hydro Power station | Type: hydro | Capacity: 1500.0 MW
1169. Nathpa Jhakri Hydroelectric Power Station | Type: hydro | Capacity: 1500.0 MW
1170. Nermand Hydro Plant | Type: hydro | Capacity: 0 MW
1171. Neugal Power House | Type: hydro | Capacity: 0 MW
1172. Nichar Hydro Plant | Type: hydro | Capacity: 0 MW
1173. Nichar Hydro Plant | Type: hydro | Capacity: 0 MW
1174. Nichar Hydro Plant | Type: hydro | Capacity: 0 MW
1175. Nichar Hydro Plant | Type: hydro | Capacity: 0 MW
1176. Nichar Hydro Plant | Type: hydro | Capacity: 0 MW
1177. Padhar Hydro Plant | Type: hydro | Capacity: 0 MW
1178. Palampur Hydro Plant | Type: hydro | Capacity: 0 MW
1179. Palampur Hydro Plant | Type: hydro | Capacity: 0 MW
1180. Palampur Hydro Plant | Type: hydro | Capacity: 0 MW
1181. Palampur Hydro Plant | Type: hydro | Capacity: 0 MW
1182. Pangi Hydro Plant | Type: hydro | Capacity: 0 MW
1183. Paonta Sahib Hydro Plant | Type: hydro | Capacity: 0 MW
1184. Parbati-II | Type: hydro | Capacity: 800.0 MW
1185. Parbati-III | Type: hydro | Capacity: 520.0 MW
1186. Pong Dam power house | Type: hydro | Capacity: 396.0 MW
1187. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1188. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1189. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1190. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1191. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1192. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1193. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1194. Rampur Hydro Plant | Type: hydro | Capacity: 0 MW
1195. Rampur Hydro Power Station | Type: hydro | Capacity: 412.0 MW
1196. Rampur Unknown Plant | Type: unknown | Capacity: 0 MW
1197. Rampur Unknown Plant | Type: unknown | Capacity: 0 MW
1198. Rampur Unknown Plant | Type: unknown | Capacity: 0 MW
1199. Ramshahr Solar Plant | Type: solar | Capacity: 0 MW
1200. Renuka Hydro Plant | Type: hydro | Capacity: 0 MW
1201. SANJAY BHABA | Type: hydro | Capacity: 0 MW
1202. SEWA-III | Type: hydro | Capacity: 0 MW
1203. Sainj Hydro Plant | Type: hydro | Capacity: 0 MW
1204. Sainj Hydro Plant | Type: hydro | Capacity: 0 MW
1205. Sainj Hydro Power Project | Type: hydro | Capacity: 100.0 MW
1206. Sangla Hydro Plant | Type: hydro | Capacity: 0 MW
1207. Sangla Hydro Plant | Type: hydro | Capacity: 0 MW
1208. Sangla Hydro Plant | Type: hydro | Capacity: 0 MW
1209. Sanjay Vidyut hydro power station | Type: hydro | Capacity: 120.0 MW
1210. Sewa II | Type: hydro | Capacity: 120.0 MW
1211. Shahpur Hydro Plant | Type: hydro | Capacity: 0 MW
1212. Shahpur Hydro Plant | Type: hydro | Capacity: 0 MW
1213. Shanan Power Project | Type: hydro | Capacity: 110.0 MW
1214. Solang Hydro Power Station | Type: hydro | Capacity: 0 MW
1215. Spiti Hydro Plant | Type: hydro | Capacity: 0 MW
1216. Thathri Hydel Plant | Type: hydro | Capacity: 0 MW
1217. Udaipur Hydro Plant | Type: hydro | Capacity: 0 MW
1218. Uhl III hydro power station | Type: hydro | Capacity: 100.0 MW
1219. Una Solar Plant | Type: solar | Capacity: 0 MW
1220. Una Solar Plant | Type: solar | Capacity: 0 MW
1221. Una Solar Plant | Type: solar | Capacity: 0 MW

--- JAMMU AND KASHMIR ---
1222. Agri Photovoltaic | Type: solar | Capacity: 0.068 MW
1223. Baglihar hydro power station | Type: hydro | Capacity: 900.0 MW
1224. Bhaderwah Hydro Plant | Type: hydro | Capacity: 0 MW
1225. Bounjwah Hydro Plant | Type: hydro | Capacity: 0 MW
1226. Chutak Hydroelectric Plant | Type: hydro | Capacity: 44.0 MW
1227. Dul Hasti Hydroelectric Plant | Type: hydro | Capacity: 390.0 MW
1228. Dul Hasti Hydroelectric Power Station | Type: hydro | Capacity: 390.0 MW
1229. Hospital Solar Power Plant | Type: solar | Capacity: 0 MW
1230. Janipur Power House | Type: hydro | Capacity: 15.0 MW
1231. Kargil Tehsil Hydro Plant | Type: hydro | Capacity: 0 MW
1232. Kargil Tehsil Hydro Plant | Type: hydro | Capacity: 0 MW
1233. Kargil Tehsil Solar Plant | Type: solar | Capacity: 0 MW
1234. Kargil Tehsil Solar Plant | Type: solar | Capacity: 0 MW
1235. Karnah Hydro Plant | Type: hydro | Capacity: 0 MW
1236. Kathua Hydro Plant | Type: hydro | Capacity: 0 MW
1237. Khansahib Tehsil Hydro Plant | Type: hydro | Capacity: 0 MW
1238. Khari Hydro Power | Type: hydro | Capacity: 0 MW
1239. Kishanganga Hydroelectric Plant | Type: hydro | Capacity: 330.0 MW
1240. Kishanganga Hydroelectric Plant | Type: hydro | Capacity: 330.0 MW
1241. Lar Hydro Plant | Type: hydro | Capacity: 0 MW
1242. Leh Hydro Plant | Type: hydro | Capacity: 0 MW
1243. Leh Hydro Plant | Type: hydro | Capacity: 0 MW
1244. Leh Hydro Plant | Type: hydro | Capacity: 0 MW
1245. Leh Hydro Plant | Type: hydro | Capacity: 0 MW
1246. Leh Hydro Plant | Type: hydro | Capacity: 0 MW
1247. Leh Solar Plant | Type: solar | Capacity: 0 MW
1248. Leh Solar Plant | Type: solar | Capacity: 0 MW
1249. Leh Solar Plant | Type: solar | Capacity: 0 MW
1250. Leh Solar Plant | Type: solar | Capacity: 0 MW
1251. Leh Solar Plant | Type: solar | Capacity: 0 MW
1252. Leh Solar Plant | Type: solar | Capacity: 0 MW
1253. Leh Solar Plant | Type: solar | Capacity: 0 MW
1254. Lower Jhelum | Type: hydro | Capacity: 105.0 MW
1255. Nimoo Bazgo Hydroelectric Plant | Type: hydro | Capacity: 45.0 MW
1256. Pahalgam Hydro Plant | Type: hydro | Capacity: 0 MW
1257. Pampore Power Plant | Type: gas | Capacity: 0 MW
1258. Rajauri Solar Plant | Type: solar | Capacity: 0 MW
1259. Rattle Hydroelectric Project | Type: hydro | Capacity: 0 MW
1260. STAKNA | Type: hydro | Capacity: 0 MW
1261. Salal Powerhouse | Type: hydro | Capacity: 690.0 MW
1262. Sankoo tehsil Solar Plant | Type: solar | Capacity: 0 MW
1263. Sewa II Hydroelectric Power Station | Type: hydro | Capacity: 120.0 MW
1264. Surankote tehsil Hydro Plant | Type: hydro | Capacity: 0 MW
1265. Tangmarg Hydro Plant | Type: hydro | Capacity: 0 MW
1266. Turtuk Hydel Power Plant | Type: hydro | Capacity: 0 MW
1267. Udhampur Hydro Plant | Type: hydro | Capacity: 0 MW
1268. Upper Sindh II | Type: hydro | Capacity: 105.0 MW
1269. Uri I | Type: hydro | Capacity: 480.0 MW
1270. Uri I Hydroelectric Power Station | Type: hydro | Capacity: 480.0 MW
1271. Uri II | Type: hydro | Capacity: 240.0 MW
1272. Uri II Hydroelectric Power Station | Type: hydro | Capacity: 240.0 MW

--- JHARKHAND ---
1273. Adityapur Works Power Station | Type: unknown | Capacity: 0 MW
1274. BCCL Powerhouse | Type: coal | Capacity: 20.0 MW
1275. Bokaro Thermal Power Station | Type: coal | Capacity: 500.0 MW
1276. Bokaro Works Power Plant | Type: coal | Capacity: 302.0 MW
1277. Chandrapura Thermal Power Station | Type: coal | Capacity: 500.0 MW
1278. Gobindpur(Rajnagar) Solar Plant | Type: solar | Capacity: 0 MW
1279. Godda Thermal Power Station | Type: coal | Capacity: 1600.0 MW
1280. Gumia Hydro Plant | Type: hydro | Capacity: 0 MW
1281. Jojobera Tata Unit 6 Power Station | Type: gas | Capacity: 0 MW
1282. Jojobera power plant | Type: coal | Capacity: 547.5 MW
1283. Kisko Solar Mini Grid (Mlinda) | Type: solar | Capacity: 0.035 MW
1284. Koderma Thermal Power Station | Type: coal | Capacity: 1000.0 MW
1285. Kotam Solar Mini Grid (Mlinda) | Type: solar | Capacity: 0.035 MW
1286. Lachragarh Solar Mini Grid (Mlinda) | Type: solar | Capacity: 0.035 MW
1287. Lasia Solar Mini Grid (Mlinda) | Type: solar | Capacity: 0.035 MW
1288. Mahadev Prasad Super Thermal Power Plant | Type: coal | Capacity: 540.0 MW
1289. Maithon Power Plant | Type: coal | Capacity: 1050.0 MW
1290. Massanjore Dam Power Station | Type: hydro | Capacity: 16.0 MW
1291. Mlinda (MSEPL) Patratoli Solar Plant 32.5kWp | Type: solar | Capacity: 0.035 MW
1292. Mohanpur Solar Plant | Type: solar | Capacity: 0 MW
1293. Noamundi Solar Plant | Type: solar | Capacity: 3.0 MW
1294. North Karanpura Thermal Power Station | Type: coal | Capacity: 660.0 MW
1295. Palkot Solar Mini Grid (Mlinda) | Type: solar | Capacity: 0.035 MW
1296. Panchet hydroelectric power station | Type: hydro | Capacity: 80.0 MW
1297. TILLAYA | Type: hydro | Capacity: 0 MW
1298. Tapovan | Type: solar | Capacity: 14.0 MW
1299. Tenughat Thermal Power Plant | Type: coal | Capacity: 420.0 MW

--- KARNATAKA ---
1300. 08MW JSW SOLAR PLANT | Type: solar | Capacity: 8.0 MW
1301. Aditya Birla | Type: solar | Capacity: 20.0 MW
1302. Afzalpura taluku Solar Plant | Type: solar | Capacity: 0 MW
1303. Alanda taluku Solar Plant | Type: solar | Capacity: 0 MW
1304. Alanda taluku Solar Plant | Type: solar | Capacity: 0 MW
1305. Almatti Dam Power House | Type: hydro | Capacity: 290.0 MW
1306. Anekal Solar Plant | Type: solar | Capacity: 0 MW
1307. Arasikere taluku Solar Plant | Type: solar | Capacity: 0 MW
1308. Athani taluku Solar Plant | Type: solar | Capacity: 0 MW
1309. Aurad taluku Solar Plant | Type: solar | Capacity: 0 MW
1310. Aurad taluku Solar Plant | Type: solar | Capacity: 0 MW
1311. Aurad taluku Solar Plant | Type: solar | Capacity: 0 MW
1312. Aurad taluku Solar Plant | Type: solar | Capacity: 0 MW
1313. Avverahalli | Type: solar | Capacity: 0 MW
1314. BIAL Solar System | Type: solar | Capacity: 0 MW
1315. Babaleshwara taluk Solar Plant | Type: solar | Capacity: 0 MW
1316. Babaleshwara taluk Solar Plant | Type: solar | Capacity: 0 MW
1317. Babaleshwara taluk Solar Plant | Type: solar | Capacity: 0 MW
1318. Babaleshwara taluk Solar Plant | Type: solar | Capacity: 0 MW
1319. Babaleshwara taluk Solar Plant | Type: solar | Capacity: 0 MW
1320. Bagalakote taluk Solar Plant | Type: solar | Capacity: 0 MW
1321. Bagepalli taluk Solar Plant | Type: solar | Capacity: 0 MW
1322. Bagepalli taluk Solar Plant | Type: solar | Capacity: 0 MW
1323. Bagepalli taluk Solar Plant | Type: solar | Capacity: 0 MW
1324. Bailahongala taluku Solar Plant | Type: solar | Capacity: 0 MW
1325. Bailahongala taluku Solar Plant | Type: solar | Capacity: 0 MW
1326. Bangalore North Gas Plant | Type: gas | Capacity: 0 MW
1327. Bangalore South Solar Plant | Type: solar | Capacity: 0 MW
1328. Bangalore South Solar Plant | Type: solar | Capacity: 0 MW
1329. Bangalore South Solar Plant | Type: solar | Capacity: 0 MW
1330. Bangalore South Solar Plant | Type: solar | Capacity: 0 MW
1331. Barapole Hydro Electric Project 15 MW | Type: hydro | Capacity: 15.0 MW
1332. Basavakalyana taluku Solar Plant | Type: solar | Capacity: 0 MW
1333. Basavakalyana taluku Solar Plant | Type: solar | Capacity: 0 MW
1334. Basavana Bagevadi Taluku Solar Plant | Type: solar | Capacity: 0 MW
1335. Belagavi taluku Solar Plant | Type: solar | Capacity: 0 MW
1336. Belagavi taluku Solar Plant | Type: solar | Capacity: 0 MW
1337. Bellary taluk Solar Plant | Type: solar | Capacity: 0 MW
1338. Bellary taluk Solar Plant | Type: solar | Capacity: 0 MW
1339. Beltangadi taluk Hydro Plant | Type: hydro | Capacity: 0 MW
1340. Beltangadi taluk Hydro Plant | Type: hydro | Capacity: 0 MW
1341. Beltangadi taluk Hydro Plant | Type: hydro | Capacity: 0 MW
1342. Beltangadi taluk Hydro Plant | Type: hydro | Capacity: 0 MW
1343. Bemalkheda | Type: solar | Capacity: 10.0 MW
1344. Bhadra Left Bank Canal Powerhouse | Type: hydro | Capacity: 26.0 MW
1345. Bhadra Right Bank Canal Powerhouse | Type: hydro | Capacity: 13.2 MW
1346. Bhadravati taluk Hydro Plant | Type: hydro | Capacity: 0 MW
1347. Bhagavathikere | Type: solar | Capacity: 10.0 MW
1348. Bhalki taluku Solar Plant | Type: solar | Capacity: 0 MW
1349. Bhalki taluku Solar Plant | Type: solar | Capacity: 0 MW
1350. Bhalki taluku Solar Plant | Type: solar | Capacity: 0 MW
1351. Bidar | Type: solar | Capacity: 0 MW
1352. Bidar | Type: solar | Capacity: 0 MW
1353. Bidar D | Type: solar | Capacity: 8.0 MW
1354. Bidar taluku Solar Plant | Type: solar | Capacity: 0 MW
1355. Bidar taluku Solar Plant | Type: solar | Capacity: 0 MW
1356. Bidar taluku Solar Plant | Type: solar | Capacity: 0 MW
1357. Bijapur Essel 3 | Type: solar | Capacity: 5.0 MW
1358. Bijapur Taluk Solar Plant | Type: solar | Capacity: 0 MW
1359. Bijapur Taluk Solar Plant | Type: solar | Capacity: 0 MW
1360. Bijapur Taluk Solar Plant | Type: solar | Capacity: 0 MW
1361. Bilagi Solar Plant | Type: solar | Capacity: 0 MW
1362. Bilagi Solar Plant | Type: solar | Capacity: 0 MW
1363. Biofuel Park | Type: biomass | Capacity: 0 MW
1364. Byadagi taluk Solar Plant | Type: solar | Capacity: 0 MW
1365. Byadagi taluk Solar Plant | Type: solar | Capacity: 0 MW
1366. Byadagi taluk Solar Plant | Type: solar | Capacity: 0 MW
1367. Chadachana taluku Solar Plant | Type: solar | Capacity: 0 MW
1368. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1369. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1370. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1371. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1372. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1373. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1374. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1375. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1376. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1377. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1378. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1379. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1380. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1381. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1382. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1383. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1384. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1385. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1386. Challakere taluku Solar Plant | Type: solar | Capacity: 0 MW
1387. Chamarajanagara taluk Solar Plant | Type: solar | Capacity: 0 MW
1388. Chamarajanagara taluk Solar Plant | Type: solar | Capacity: 0 MW
1389. Chamarajanagara taluk Solar Plant | Type: solar | Capacity: 0 MW
1390. Chamarajanagara taluk Solar Plant | Type: solar | Capacity: 0 MW
1391. Chikkaballapura taluk Solar Plant | Type: solar | Capacity: 0 MW
1392. Chikkanayakanahalli taluk Solar Plant | Type: solar | Capacity: 0 MW
1393. Chikkanayakanahalli taluk Solar Plant | Type: solar | Capacity: 0 MW
1394. Chikkanayakanahalli taluk Solar Plant | Type: solar | Capacity: 0 MW
1395. Chikkodi | Type: solar | Capacity: 20.0 MW
1396. Chincholi taluku Solar Plant | Type: solar | Capacity: 0 MW
1397. Chincholi taluku Solar Plant | Type: solar | Capacity: 0 MW
1398. Chintamani taluk Solar Plant | Type: solar | Capacity: 0 MW
1399. Chintamani taluk Solar Plant | Type: solar | Capacity: 0 MW
1400. Chintamani taluk Solar Plant | Type: solar | Capacity: 0 MW
1401. Chintamani taluk Solar Plant | Type: solar | Capacity: 0 MW
1402. Chitapura taluku Solar Plant | Type: solar | Capacity: 0 MW
1403. Chitapura taluku Solar Plant | Type: solar | Capacity: 0 MW
1404. Chitapura taluku Unknown Plant | Type: unknown | Capacity: 0 MW
1405. Chitradurga taluku Solar Plant | Type: solar | Capacity: 0 MW
1406. Chitradurga taluku Solar Plant | Type: solar | Capacity: 0 MW
1407. Chitradurga taluku Solar Plant | Type: solar | Capacity: 0 MW
1408. Chitradurga taluku Solar Plant | Type: solar | Capacity: 0 MW
1409. Chittaguppa taluku Solar Plant | Type: solar | Capacity: 20.0 MW
1410. Cleanmax Energy pvt ltd | Type: solar | Capacity: 0 MW
1411. Danapuram BMM Captive Power Plant 1 | Type: coal | Capacity: 95.0 MW
1412. Danapuram BMM Captive Power Plant 2 | Type: coal | Capacity: 140.0 MW
